ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment_sch,teacher_fte,prop_frl_sch,re_amind_sch,re_asian_sch,re_black_sch,re_hisp_sch,re_missing_sch,re_multi_sch,re_nathi_sch,re_white_sch,prop_gen_female_sch,prop_gen_miss_sch
410001601730,OR,45.341875,-123.185773,38900,2014-2015,1,41071,Yamhill County,41,OREGON,Yamhill Carlton Intermediate School,Yamhill Carlton SD 1,00000000002251,4100016,00000000000000004564,Open,Regular School,No,No,N,334,16.50,0.4491017964071856,0,0.011976047904191617,0,0.10179640718562874,0,0.041916167664670656,0,0.844311377245509,0.47604790419161674,NA
410001601730,OR,45.341875,-123.185773,38900,2015-2016,1,41071,Yamhill County,41,OREGON,Yamhill Carlton Intermediate School,Yamhill Carlton SD 1,00000000002251,4100016,00000000002251-00000000000000004564,Open,Regular School,No,No,No,334,16.25,0.48502994011976047,0,0.0029940119760479044,0,0.08982035928143713,0,0.05089820359281437,0,0.8562874251497006,0.47305389221556887,NA
410001900698,OR,44.272031,-123.16453600000001,10540,2016-2017,1,41043,Linn County,41,OREGON,Harrisburg Elementary School,Harrisburg SD 7J,OR-00000000002099,4100019,OR-00000000002099-00000000000000000659,Open,Regular School,No,No,No,397,20.54,0.5692695214105793,0.005037783375314861,0.0025188916876574307,0.0025188916876574307,0.11586901763224182,0,0.06801007556675064,0.005037783375314861,0.801007556675063,0.5138539042821159,0
410001900698,OR,44.272031,-123.16453600000001,10540,2017-2018,1,41043,Linn County,41,OREGON,Harrisburg Elementary School,Harrisburg SD 7J,OR-00000000002099,4100019,OR-00000000002099-00000000000000000659,Open,Regular School,No,No,No,384,21.58,0.5729166666666666,0.0078125,0.005208333333333333,0.0026041666666666665,0.13020833333333334,0,0.06510416666666667,0.005208333333333333,0.7838541666666666,0.4947916666666667,0
410001900698,OR,44.272031,-123.164536,10540,2014-2015,1,41043,Linn County,41,OREGON,Harrisburg Elementary School,Harrisburg SD 7J,00000000002099,4100019,00000000000000000659,Open,Regular School,No,No,N,354,19.59,0.6610169491525424,0.002824858757062147,0.005649717514124294,0.002824858757062147,0.09322033898305085,0,0.0423728813559322,0.00847457627118644,0.844632768361582,0.4717514124293785,NA
410001900698,OR,44.272031,-123.164536,10540,2015-2016,1,41043,Linn County,41,OREGON,Harrisburg Elementary School,Harrisburg SD 7J,00000000002099,4100019,00000000002099-00000000000000000659,Open,Regular School,No,No,No,377,21.5,0.6259946949602122,0.002652519893899204,0.002652519893899204,0.002652519893899204,0.11405835543766578,0,0.034482758620689655,0.005305039787798408,0.8381962864721485,0.493368700265252,NA
410001900731,OR,44.269256,-123.16074200000001,10540,2016-2017,1,41043,Linn County,41,OREGON,Harrisburg High School,Harrisburg SD 7J,OR-00000000002099,4100019,OR-00000000002099-00000000000000000689,Open,Regular School,No,No,No,303,17.82,0.46534653465346537,0.019801980198019802,0.006600660066006601,0,0.11221122112211221,0,0.0429042904290429,0.006600660066006601,0.8118811881188119,0.49834983498349833,0
410001900731,OR,44.269256,-123.16074200000001,10540,2017-2018,1,41043,Linn County,41,OREGON,Harrisburg High School,Harrisburg SD 7J,OR-00000000002099,4100019,OR-00000000002099-00000000000000000689,Open,Regular School,No,No,No,293,18.21,0.49829351535836175,0.017064846416382253,0.0034129692832764505,0,0.12627986348122866,0,0.051194539249146756,0.006825938566552901,0.7952218430034129,0.5460750853242321,0
410001900731,OR,44.269256,-123.160742,10540,2014-2015,1,41043,Linn County,41,OREGON,Harrisburg High School,Harrisburg SD 7J,00000000002099,4100019,00000000000000000689,Open,Regular School,No,No,N,304,17.75,0.5296052631578947,0.009868421052631578,0.006578947368421052,0,0.11513157894736842,0,0.04276315789473684,0.009868421052631578,0.8157894736842105,0.48026315789473684,NA
410001900731,OR,44.269256,-123.160742,10540,2015-2016,1,41043,Linn County,41,OREGON,Harrisburg High School,Harrisburg SD 7J,00000000002099,4100019,00000000002099-00000000000000000689,Open,Regular School,No,No,No,304,16.76,0.5032894736842105,0.006578947368421052,0.006578947368421052,0,0.10197368421052631,0,0.03289473684210526,0.003289473684210526,0.8486842105263158,0.4967105263157895,NA
410001901422,OR,44.271653,-123.16565600000001,10540,2016-2017,1,41043,Linn County,41,OREGON,Harrisburg Middle School,Harrisburg SD 7J,OR-00000000002099,4100019,OR-00000000002099-00000000000000002723,Open,Regular School,No,No,No,195,10.93,0.6512820512820513,0,0.005128205128205128,0,0.13846153846153847,0,0.035897435897435895,0,0.8205128205128205,0.5128205128205128,0
410001901422,OR,44.271653,-123.16565600000001,10540,2017-2018,1,41043,Linn County,41,OREGON,Harrisburg Middle School,Harrisburg SD 7J,OR-00000000002099,4100019,OR-00000000002099-00000000000000002723,Open,Regular School,No,No,No,181,11.38,0.6022099447513812,0,0.0055248618784530384,0,0.143646408839779,0,0.016574585635359115,0,0.8342541436464088,0.47513812154696133,0
410001901422,OR,44.271653,-123.165656,10540,2014-2015,1,41043,Linn County,41,OREGON,Harrisburg Middle School,Harrisburg SD 7J,00000000002099,4100019,00000000000000002723,Open,Regular School,No,No,N,200,9.92,0.675,0.005,0,0,0.14,0,0.045,0,0.81,0.45,NA
410001901422,OR,44.271653,-123.165656,10540,2015-2016,1,41043,Linn County,41,OREGON,Harrisburg Middle School,Harrisburg SD 7J,00000000002099,4100019,00000000002099-00000000000000002723,Open,Regular School,No,No,No,207,8.38,0.6521739130434783,0.00966183574879227,0.004830917874396135,0,0.13526570048309178,0,0.04830917874396135,0.004830917874396135,0.7971014492753623,0.4927536231884058,NA
410002000693,OR,44.779302,-122.61684000000001,10540,2016-2017,1,41043,Linn County,41,OREGON,Mari-Linn Elementary School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000656,Open,Regular School,No,No,No,219,12.00,0.5251141552511416,0.0045662100456621,0,0.0091324200913242,0.0273972602739726,0,0.045662100456621,0,0.91324200913242,0.5114155251141552,0
410002000693,OR,44.779302,-122.61684000000001,10540,2017-2018,1,41043,Linn County,41,OREGON,Mari-Linn Elementary School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000656,Open,Regular School,No,No,No,218,11.70,0.518348623853211,0.022935779816513763,0,0,0.027522935779816515,0,0.022935779816513763,0.009174311926605505,0.9174311926605505,0.481651376146789,0
410002000693,OR,44.779302,-122.61684,10540,2014-2015,1,41043,Linn County,41,OREGON,Mari-Linn Elementary School,North Santiam SD 29J,00000000002143,4100020,00000000000000000656,Open,Regular School,No,No,N,197,9.59,0.6091370558375635,0.005076142131979695,0,0.01015228426395939,0.04060913705583756,0,0.025380710659898477,0.005076142131979695,0.9137055837563451,0.5126903553299492,NA
410002000693,OR,44.779302,-122.61684,10540,2015-2016,1,41043,Linn County,41,OREGON,Mari-Linn Elementary School,North Santiam SD 29J,00000000002143,4100020,00000000002143-00000000000000000656,Open,Regular School,No,No,No,220,12,0.5772727272727273,0.004545454545454545,0,0.00909090909090909,0.02727272727272727,0,0.03636363636363636,0.004545454545454545,0.9181818181818182,0.5272727272727272,NA
410002000765,OR,44.83032,-122.7842,41420,2014-2015,1,41047,Marion County,41,OREGON,Sublimity Elementary School,North Santiam SD 29J,00000000002143,4100020,00000000000000000717,Open,Regular School,No,No,N,372,18.22,0.27419354838709675,0.008064516129032258,0.002688172043010753,0.013440860215053764,0.051075268817204304,0,0.043010752688172046,0,0.8817204301075269,0.4274193548387097,NA
410002000765,OR,44.83032,-122.7842,41420,2015-2016,1,41047,Marion County,41,OREGON,Sublimity Elementary School,North Santiam SD 29J,00000000002143,4100020,00000000002143-00000000000000000717,Open,Regular School,No,No,No,384,20,0.23697916666666666,0.013020833333333334,0.005208333333333333,0.0234375,0.059895833333333336,0,0.03125,0,0.8671875,0.4479166666666667,NA
410002000765,OR,44.830481,-122.787011,41420,2016-2017,1,41047,Marion County,41,OREGON,Sublimity Elementary School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000717,Open,Regular School,No,No,No,389,19.67,0.1928020565552699,0.010282776349614395,0.005141388174807198,0.012853470437017995,0.061696658097686374,0,0.04627249357326478,0.002570694087403599,0.8611825192802056,0.4498714652956298,0
410002000765,OR,44.830481,-122.787011,41420,2017-2018,1,41047,Marion County,41,OREGON,Sublimity Elementary School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000717,Open,Regular School,No,No,No,370,19.80,0.21621621621621623,0.008108108108108109,0.008108108108108109,0.016216216216216217,0.06486486486486487,0,0.062162162162162166,0.002702702702702703,0.8378378378378378,0.4486486486486487,0
410002000833,OR,44.801651,-122.793412,41420,2014-2015,1,41047,Marion County,41,OREGON,Stayton Elementary School,North Santiam SD 29J,00000000002143,4100020,00000000000000000788,Open,Regular School,No,No,N,435,23.06,0.7494252873563219,0.009195402298850575,0,0.006896551724137931,0.22528735632183908,0,0.041379310344827586,0.011494252873563218,0.7057471264367816,0.5333333333333333,NA
410002000833,OR,44.801651,-122.793412,41420,2015-2016,1,41047,Marion County,41,OREGON,Stayton Elementary School,North Santiam SD 29J,00000000002143,4100020,00000000002143-00000000000000000788,Open,Regular School,No,No,No,406,23.14,0.7512315270935961,0.007389162561576354,0.0024630541871921183,0.012315270935960592,0.229064039408867,0,0.04187192118226601,0.009852216748768473,0.6970443349753694,0.4876847290640394,NA
410002000833,OR,44.801651,-122.793412,41420,2016-2017,1,41047,Marion County,41,OREGON,Stayton Elementary School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000788,Open,Regular School,No,No,No,438,22.67,0.7351598173515982,0.00228310502283105,0.0045662100456621,0.01141552511415525,0.2465753424657534,0,0.0410958904109589,0.01141552511415525,0.682648401826484,0.4794520547945205,0
410002000833,OR,44.801651,-122.793412,41420,2017-2018,1,41047,Marion County,41,OREGON,Stayton Elementary School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000788,Open,Regular School,No,No,No,389,21.95,0.6812339331619537,0.002570694087403599,0,0.002570694087403599,0.2442159383033419,0,0.05398457583547558,0.002570694087403599,0.6940874035989717,0.480719794344473,0
410002000834,OR,44.810749,-122.80375400000001,41420,2016-2017,1,41047,Marion County,41,OREGON,Stayton Middle School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000789,Open,Regular School,No,No,No,571,29.30,0.6444833625218914,0.010507880910683012,0.0035026269702276708,0.017513134851138354,0.22942206654991243,0,0.04203152364273205,0.012259194395796848,0.6847635726795096,0.5183887915936952,0
410002000834,OR,44.810749,-122.80375400000001,41420,2017-2018,1,41047,Marion County,41,OREGON,Stayton Middle School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000789,Open,Regular School,No,No,No,590,31.08,0.6016949152542372,0.00847457627118644,0.001694915254237288,0.011864406779661017,0.2423728813559322,0,0.05593220338983051,0.006779661016949152,0.6728813559322034,0.5389830508474577,0
410002000834,OR,44.81081,-122.804096,41420,2014-2015,1,41047,Marion County,41,OREGON,Stayton Middle School,North Santiam SD 29J,00000000002143,4100020,00000000000000000789,Open,Regular School,No,No,N,575,31.68,0.7060869565217391,0.01217391304347826,0.0052173913043478265,0.017391304347826087,0.2417391304347826,0,0.03826086956521739,0.0034782608695652175,0.6817391304347826,0.5339130434782609,NA
410002000834,OR,44.81081,-122.804096,41420,2015-2016,1,41047,Marion County,41,OREGON,Stayton Middle School,North Santiam SD 29J,00000000002143,4100020,00000000002143-00000000000000000789,Open,Regular School,No,No,No,582,30.5,0.7027491408934707,0.013745704467353952,0.005154639175257732,0.01718213058419244,0.23024054982817868,0,0.0429553264604811,0.005154639175257732,0.6855670103092784,0.5257731958762887,NA
410002000854,OR,44.803194,-122.801151,41420,2014-2015,1,41047,Marion County,41,OREGON,Stayton High School,North Santiam SD 29J,00000000002143,4100020,00000000000000000809,Open,Regular School,No,No,N,733,40.86,0.548431105047749,0.010914051841746248,0.008185538881309686,0.005457025920873124,0.15552523874488403,0,0.017735334242837655,0.001364256480218281,0.800818553888131,0.5075034106412005,NA
410002000854,OR,44.803194,-122.801151,41420,2015-2016,1,41047,Marion County,41,OREGON,Stayton High School,North Santiam SD 29J,00000000002143,4100020,00000000002143-00000000000000000809,Open,Regular School,No,No,No,703,36.5,0.5547652916073968,0.008534850640113799,0.004267425320056899,0.008534850640113799,0.17069701280227595,0,0.02844950213371266,0.004267425320056899,0.7752489331436699,0.49359886201991465,NA
410002000854,OR,44.803194000000005,-122.801151,41420,2016-2017,1,41047,Marion County,41,OREGON,Stayton High School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000809,Open,Regular School,No,No,No,686,36.71,0.46647230320699706,0.011661807580174927,0.007288629737609329,0.011661807580174927,0.1661807580174927,0,0.03935860058309038,0.004373177842565598,0.7594752186588921,0.4708454810495627,0
410002000854,OR,44.803194000000005,-122.801151,41420,2017-2018,1,41047,Marion County,41,OREGON,Stayton High School,North Santiam SD 29J,OR-00000000002143,4100020,OR-00000000002143-00000000000000000809,Open,Regular School,No,No,No,692,35.78,0.4190751445086705,0.0072254335260115606,0.002890173410404624,0.011560693641618497,0.17196531791907516,0,0.031791907514450865,0.002890173410404624,0.7716763005780347,0.5043352601156069,0
410002101166,OR,45.1763,-121.079285,45520,2014-2015,2,41065,Wasco County,41,OREGON,Maupin Elementary School,South Wasco County SD 1,00000000002225,4100021,00000000000000001108,Open,Regular School,No,No,N,106,7.10,0.6226415094339622,0.04716981132075472,0,0,0.14150943396226415,0,0.018867924528301886,0,0.7924528301886793,0.5094339622641509,NA
410002101166,OR,45.1763,-121.079285,45520,2015-2016,2,41065,Wasco County,41,OREGON,Maupin Elementary School,South Wasco County SD 1,00000000002225,4100021,00000000002225-00000000000000001108,Open,Regular School,No,No,No,121,7.35,0.6198347107438017,0.05785123966942149,0,0,0.17355371900826447,0,0.024793388429752067,0,0.743801652892562,0.5041322314049587,NA
410002101166,OR,45.176300000000005,-121.07928500000001,45520,2016-2017,2,41065,Wasco County,41,OREGON,Maupin Elementary School,South Wasco County SD 1,OR-00000000002225,4100021,OR-00000000002225-00000000000000001108,Open,Regular School,No,No,No,129,8.50,0.6201550387596899,0.05426356589147287,0,0,0.14728682170542637,0,0.06201550387596899,0,0.7364341085271318,0.5116279069767442,0
410002101166,OR,45.176300000000005,-121.07928500000001,45520,2017-2018,2,41065,Wasco County,41,OREGON,Maupin Elementary School,South Wasco County SD 1,OR-00000000002225,4100021,OR-00000000002225-00000000000000001108,Open,Regular School,No,No,No,124,8.50,0.6209677419354839,0.04032258064516129,0,0,0.12903225806451613,0,0.07258064516129033,0,0.7580645161290323,0.5564516129032258,0
410002101167,OR,45.177362,-121.08136300000001,45520,2016-2017,2,41065,Wasco County,41,OREGON,South Wasco County High School,South Wasco County SD 1,OR-00000000002225,4100021,OR-00000000002225-00000000000000001109,Open,Regular School,No,No,No,118,8.00,0.6016949152542372,0.1271186440677966,0,0,0.1016949152542373,0,0.00847457627118644,0.00847457627118644,0.7542372881355932,0.4576271186440678,0
410002101167,OR,45.177362,-121.08136300000001,45520,2017-2018,2,41065,Wasco County,41,OREGON,South Wasco County High School,South Wasco County SD 1,OR-00000000002225,4100021,OR-00000000002225-00000000000000001109,Open,Regular School,No,No,No,117,8.00,0.6068376068376068,0.1282051282051282,0,0,0.09401709401709402,0,0.02564102564102564,0.008547008547008548,0.7435897435897436,0.5213675213675214,0
410002101167,OR,45.177362,-121.081363,45520,2014-2015,2,41065,Wasco County,41,OREGON,South Wasco County High School,South Wasco County SD 1,00000000002225,4100021,00000000000000001109,Open,Regular School,No,No,N,111,8.00,0.6126126126126126,0.13513513513513514,0,0,0.08108108108108109,0,0.009009009009009009,0,0.7747747747747747,0.46846846846846846,NA
410002101167,OR,45.177362,-121.081363,45520,2015-2016,2,41065,Wasco County,41,OREGON,South Wasco County High School,South Wasco County SD 1,00000000002225,4100021,00000000002225-00000000000000001109,Open,Regular School,No,No,No,108,8,0.6111111111111112,0.07407407407407407,0,0.009259259259259259,0.10185185185185185,0,0.009259259259259259,0,0.8055555555555556,0.5185185185185185,NA
410002300209,OR,45.512059,-122.89054800000001,38900,2016-2017,1,41067,Washington County,41,OREGON,Tobias Elementary School,Hillsboro SD 1J,OR-00000000002239,4100023,OR-00000000002239-00000000000000001302,Open,Regular School,No,No,No,436,20.53,0.3646788990825688,0.0022935779816513763,0.13761467889908258,0.04128440366972477,0.23623853211009174,0,0.09403669724770643,0.011467889908256881,0.47706422018348627,0.4518348623853211,0
410002300209,OR,45.512059,-122.89054800000001,38900,2017-2018,1,41067,Washington County,41,OREGON,Tobias Elementary School,Hillsboro SD 1J,OR-00000000002239,4100023,OR-00000000002239-00000000000000001302,Open,Regular School,No,No,No,442,22.76,0.3438914027149321,0.0022624434389140274,0.13574660633484162,0.042986425339366516,0.22171945701357465,0,0.11085972850678733,0.004524886877828055,0.4819004524886878,0.416289592760181,0
410002300209,OR,45.512059,-122.890548,38900,2014-2015,1,41067,Washington County,41,OREGON,Tobias Elementary School,Hillsboro SD 1J,00000000002239,4100023,00000000000000001302,Open,Regular School,No,No,N,478,21.74,0.3807531380753138,0.0041841004184100415,0.09832635983263599,0.0397489539748954,0.2594142259414226,0,0.09205020920502092,0.010460251046025104,0.49581589958158995,0.47489539748953974,NA
410002300209,OR,45.512059,-122.890548,38900,2015-2016,1,41067,Washington County,41,OREGON,Tobias Elementary School,Hillsboro SD 1J,00000000002239,4100023,00000000002239-00000000000000001302,Open,Regular School,No,No,No,443,21.85,0.37020316027088035,0.002257336343115124,0.11512415349887133,0.040632054176072234,0.24379232505643342,0,0.09480812641083522,0.011286681715575621,0.49209932279909707,0.46275395033860045,NA
