"","GEOID","NAME","county","avg_hh_inc_quint_2ndlow_trc","avg_hh_inc_quint_3rdlow_trc","avg_hh_inc_quint_4thlow_trc","avg_hh_inc_quint_lowest_trc","avg_hh_inc_quint_top_trc","avg_hh_inc_vent_top_trc","est_tot_transp2work","gini_trc","hh_noworker_n_trc","hh_tot_n_trc","noinc_15up_trc","per_cap_inc_trc","per_cap_wht_inc_trc","pop_15up_trc","pop_trc","ratio_incpov_trc","yesinc_15up_trc","geoid","wht_prem_p_trc","palma"
"711","41065970700","Census Tract 9707","Wasco County",38542,59039,91313,19011,156383,216274,956,0.3816,177,654,83,31346,33030,1566,1821,291,1483,41065970700,1.05372296305749,7.51564644762219
"712","41065970800","Census Tract 9708","Wasco County",34268,50431,75118,13593,180256,359207,1843,0.4657,713,1732,370,29647,32715,3664,4239,606,3294,41065970800,1.10348433231018,15.0104260253651
"713","41067030101","Census Tract 301.01","Washington County",46300,82371,119612,19944,257375,449313,4877,0.4504,992,4010,501,51671,52671,7300,8330,1228,6799,41067030101,1.01935321553676,13.5653946017753
"714","41067030102","Census Tract 301.02","Washington County",71608,102479,166117,35168,306361,445918,4289,0.398,484,3081,480,57815,55846,5935,7386,1613,5455,41067030102,0.965943094352677,8.3524012886791
"715","41067030200","Census Tract 302","Washington County",54890,86611,149117,22821,295606,425067,3528,0.447,623,2705,430,50422,53280,5578,6705,1374,5148,41067030200,1.05668160723494,10.9396867882282
"716","41067030300","Census Tract 303","Washington County",58052,109903,174754,24201,331592,470631,2474,0.4433,380,1942,270,58661,59731,3899,4664,945,3629,41067030300,1.01824039822028,11.4434975016109
"717","41067030401","Census Tract 304.01","Washington County",42148,55001,95601,21098,207496,318957,2531,0.4346,618,2165,299,40600,44438,3903,4604,761,3604,41067030401,1.09453201970443,10.0862347025899
"718","41067030402","Census Tract 304.02","Washington County",47309,72793,120648,14166,299553,473936,2699,0.497,676,2190,501,49085,53323,4576,5075,633,4075,41067030402,1.0863400224101,15.4188206588044
"719","41067030501","Census Tract 305.01","Washington County",35701,67423,109498,13410,190915,297835,2648,0.438,603,2088,338,35833,37262,4247,5042,897,3909,41067030501,1.03987944073898,12.1290545906212
"720","41067030502","Census Tract 305.02","Washington County",42213,82428,127493,17768,246459,370916,2262,0.4481,238,1617,208,44515,44570,3162,3831,728,2954,41067030502,1.0012355385825,12.3677831313249
"721","41067030600","Census Tract 306","Washington County",41395,75273,113434,16237,263970,484174,2877,0.4832,693,2334,330,45337,47536,4533,5360,873,4203,41067030600,1.04850342986964,16.8022626318712
"722","41067030700","Census Tract 307","Washington County",25456,43172,60126,9718,118369,178530,725,0.4193,154,675,56,28620,30293,1115,1237,164,1059,41067030700,1.05845562543676,10.1512480809689
"723","41067030801","Census Tract 308.01","Washington County",35579,59141,95848,19650,168091,234766,3498,0.4008,619,2869,695,31863,34665,5654,6977,1532,4959,41067030801,1.08793898879578,8.50154809973021
"724","41067030803","Census Tract 308.03","Washington County",33288,53541,81604,10675,165741,243695,2139,0.4423,1223,2684,278,37357,39997,4433,5058,677,4155,41067030803,1.07066948630779,11.086368082251
"725","41067030805","Census Tract 308.05","Washington County",34327,63135,100585,17717,189289,276313,2122,0.4304,398,1767,257,38370,39365,3144,3780,689,2887,41067030805,1.02593171748762,10.6184382445623
"726","41067030806","Census Tract 308.06","Washington County",56295,94197,134858,22561,232340,344910,1461,0.3923,211,1083,256,40415,40543,2307,2946,727,2051,41067030806,1.00316714091303,8.74784417165466
"727","41067030900","Census Tract 309","Washington County",30761,47260,74910,12679,139808,216036,3047,0.4174,328,2206,470,25770,27141,4230,5367,1257,3760,41067030900,1.05320139697322,9.94640883977901
"728","41067031003","Census Tract 310.03","Washington County",45097,76314,112865,19916,198339,299602,3751,0.3999,613,2956,603,36827,40744,6099,7392,1504,5496,41067031003,1.10636217992234,9.21667974097488
"729","41067031004","Census Tract 310.04","Washington County",46474,75810,116175,21066,205893,321106,3859,0.4036,880,3090,649,39662,41864,6223,7376,1409,5574,41067031004,1.05551913670516,9.50861711578324
"730","41067031005","Census Tract 310.05","Washington County",36188,54196,85813,14556,145049,185714,2791,0.3904,405,2126,720,25325,26812,4500,5885,1437,3780,41067031005,1.05871668311945,7.31964370171843
"731","41067031006","Census Tract 310.06","Washington County",39897,58394,80400,18264,138187,188801,3815,0.3547,514,2836,445,28770,29701,5460,6780,1398,5015,41067031006,1.0323600973236,6.49235742163993
"732","41067031100","Census Tract 311","Washington County",25890,44172,74330,12306,114138,154796,1452,0.3927,286,1204,222,23372,26457,2411,2870,468,2189,41067031100,1.13199555023105,8.10535134569065
"733","41067031200","Census Tract 312","Washington County",28778,44833,71218,11185,161398,278124,3413,0.4688,976,3166,827,26962,27117,6010,7688,1796,5183,41067031200,1.00574883168904,13.9190751445087
"734","41067031300","Census Tract 313","Washington County",32623,50671,85432,14785,226602,460770,4529,0.5121,564,3121,595,35033,38019,6352,7534,1466,5757,41067031300,1.08523392230183,19.4384913938576
"735","41067031402","Census Tract 314.02","Washington County",35555,57837,80460,15123,131795,172646,1786,0.3667,155,1253,413,27596,28491,2561,2964,506,2148,41067031402,1.03243223655602,6.81344962311062
"736","41067031403","Census Tract 314.03","Washington County",47498,65888,94549,18983,179381,268710,2495,0.3874,376,1888,402,31176,35744,3915,5124,1208,3513,41067031403,1.1465229663844,8.08381342037575
"737","41067031404","Census Tract 314.04","Washington County",50574,74661,107913,24391,167270,224180,3099,0.3423,382,2289,517,34726,35084,4588,5648,1213,4071,41067031404,1.01030927835052,5.98092443140132
"738","41067031504","Census Tract 315.04","Washington County",56600,85553,123449,24604,250055,399421,3548,0.4116,447,2549,693,41940,45093,5654,6717,1316,4961,41067031504,1.07517882689557,9.83747106053889
"739","41067031506","Census Tract 315.06","Washington County",46552,71637,120524,19880,292488,560247,1936,0.4909,280,1519,428,43902,47840,3109,3876,954,2681,41067031506,1.08969978588675,16.8667810693642
"740","41067031507","Census Tract 315.07","Washington County",51268,85760,144222,22369,337155,705168,2796,0.4947,399,2258,764,49306,55890,4585,5978,1619,3821,41067031507,1.13353344420557,19.152545595285
"741","41067031508","Census Tract 315.08","Washington County",99479,168871,239853,30439,531193,944518,4289,0.4604,373,2813,1249,67123,71248,7083,9090,2620,5834,41067031508,1.06145434500842,14.5402176757647
"742","41067031509","Census Tract 315.09","Washington County",65257,104783,160331,24783,299045,441884,2449,0.419,225,1785,605,45866,44299,3795,5146,1558,3190,41067031509,0.965835259233419,9.81528209684585
"743","41067031511","Census Tract 315.11","Washington County",57932,96619,138409,26825,274536,399401,1462,0.4125,275,1072,372,41026,44448,2520,3181,698,2148,41067031511,1.08341052015795,9.42461389619736
"744","41067031512","Census Tract 315.12","Washington County",61910,96906,132318,23554,243720,400752,3836,0.3951,461,2664,958,37172,38050,6059,8086,2444,5101,41067031512,1.0236199289788,9.37826453243471
"745","41067031513","Census Tract 315.13","Washington County",101501,152288,210712,35791,361945,533516,5811,0.3765,636,4121,1491,56342,60100,9291,12717,3993,7800,41067031513,1.06669979766426,7.77198962794628
"746","41067031514","Census Tract 315.14","Washington County",67883,110329,160220,28183,301585,466070,2944,0.4082,762,2703,798,51390,57876,5441,7093,1935,4643,41067031514,1.12621132516054,9.70312077113651
"747","41067031606","Census Tract 316.06","Washington County",42270,66190,90301,19533,155667,216538,3255,0.3643,265,2160,820,24633,27653,5162,6801,1729,4342,41067031606,1.1225997645435,7.00736210216333
"748","41067031609","Census Tract 316.09","Washington County",44375,68213,96745,16066,183449,286601,6845,0.406,997,5324,999,35324,40361,10084,12553,2737,9085,41067031609,1.14259427018458,9.48366175278371
"749","41067031610","Census Tract 316.10","Washington County",43227,66998,92033,21631,170559,235980,5054,0.3742,513,3165,681,30646,32184,7297,8587,1568,6616,41067031610,1.05018599490961,7.27682013013044
"750","41067031611","Census Tract 316.11","Washington County",64338,89077,124114,27789,227452,296050,4071,0.366,505,2943,824,42709,45054,6192,7532,1428,5368,41067031611,1.05490645999672,6.42699751430091
"751","41067031612","Census Tract 316.12","Washington County",52453,77733,100814,18437,140292,169172,2149,0.3144,215,1318,435,25429,27054,3187,4147,1105,2752,41067031612,1.06390341735813,4.77280293412329
"752","41067031613","Census Tract 316.13","Washington County",40616,64384,92800,17372,145802,202084,3863,0.3633,497,2952,906,28297,31624,6177,7771,1912,5271,41067031613,1.11757430116267,6.96985583224115
"753","41067031614","Census Tract 316.14","Washington County",57685,84900,116277,24358,185389,289803,3084,0.3489,175,1832,549,31784,35806,4414,5547,1332,3865,41067031614,1.12654165617921,7.06466121424131
"754","41067031615","Census Tract 316.15","Washington County",43901,69043,94583,14615,146730,211504,2742,0.3619,290,1735,643,25882,28750,4248,5261,1136,3605,41067031615,1.11081060196275,7.22892883997539
"755","41067031616","Census Tract 316.16","Washington County",40328,62752,85850,19507,160557,245342,1880,0.3808,542,1770,496,37143,38222,3260,3612,566,2764,41067031616,1.02904988826966,8.2006183671764
"756","41067031617","Census Tract 316.17","Washington County",63823,88356,103743,31545,162336,213652,3452,0.2854,117,2428,581,43181,41343,4503,5179,744,3922,41067031617,0.957434982978625,4.48058048821408
"757","41067031703","Census Tract 317.03","Washington County",49512,68248,91582,26022,187980,349452,2451,0.38,250,1682,692,28467,31065,4105,5187,1336,3413,41067031703,1.09126356834229,9.25283978076098
"758","41067031704","Census Tract 317.04","Washington County",55544,83218,108103,25973,167012,251897,4237,0.3257,655,3017,716,30588,31894,7084,9059,2168,6368,41067031704,1.04269648228063,6.18023234417361
"759","41067031705","Census Tract 317.05","Washington County",34812,54440,78778,15502,185346,336994,2567,0.4535,314,1867,464,27138,31843,3971,5206,1404,3507,41067031705,1.17337312992851,13.3956354096275
"760","41067031706","Census Tract 317.06","Washington County",36620,62587,87756,17175,129951,169655,3263,0.3504,276,1985,683,22797,25885,4774,5956,1495,4091,41067031706,1.13545641970435,6.3074635189144
"761","41067031804","Census Tract 318.04","Washington County",62347,95094,151071,20685,254511,348790,3272,0.4047,393,2162,943,37076,39478,5518,6901,1877,4575,41067031804,1.06478584529075,8.40133924270161
"762","41067031805","Census Tract 318.05","Washington County",78109,106486,142708,43393,275737,505936,3744,0.3581,303,2390,783,41702,43986,6107,7646,1850,5324,41067031805,1.05476955541701,8.3280275221807
"763","41067031806","Census Tract 318.06","Washington County",52562,74374,99262,20660,168132,227885,2718,0.3497,461,2076,709,29557,31388,4765,5987,1400,4056,41067031806,1.06194810028081,6.22449537024392
"764","41067031807","Census Tract 318.07","Washington County",42651,73650,111894,13553,197875,271539,1956,0.4216,450,1571,385,38322,41833,3296,3718,569,2911,41067031807,1.09161839152445,9.66262187744645
"765","41067031812","Census Tract 318.12","Washington County",49271,77825,106660,19077,178418,248156,3398,0.37,416,2571,507,39754,41610,4705,5632,1034,4198,41067031812,1.04668712582382,7.26154386375607
"766","41067031813","Census Tract 318.13","Washington County",52472,104526,152931,21057,257980,348044,2923,0.4113,383,2146,501,44292,48460,4547,5755,1528,4046,41067031813,1.09410277250971,9.46684981435896
"767","41067031814","Census Tract 318.14","Washington County",78837,122713,167795,33153,309524,479739,2047,0.3869,207,1328,401,46710,48055,3252,4134,991,2851,41067031814,1.0287946906444,8.56753281542995
"768","41067031815","Census Tract 318.15","Washington County",66202,101567,148513,28273,252554,394138,3461,0.3816,424,2608,725,45727,46952,5559,6889,1520,4834,41067031815,1.0267894241914,8.34375231542736
"769","41067031904","Census Tract 319.04","Washington County",57966,97537,136814,22174,198236,236966,1610,0.3535,222,1118,210,39593,42256,2465,2991,581,2255,41067031904,1.067259364029,5.9138008485151
"770","41067031907","Census Tract 319.07","Washington County",32505,56133,80588,12262,185926,328755,2349,0.4653,1384,2929,551,36001,37518,5136,6056,1015,4585,41067031907,1.04213771839671,14.6873813299975
"771","41067031908","Census Tract 319.08","Washington County",81011,122989,179631,40108,396612,840734,4218,0.4378,389,2627,832,56053,52525,6302,7757,1987,5470,41067031908,0.937059568622554,13.8827764430023
"772","41067031909","Census Tract 319.09","Washington County",93863,120347,149972,43445,246542,370089,2836,0.3027,87,1686,642,43082,44871,4076,5217,1385,3434,41067031909,1.04152546307042,5.39064002097474
"773","41067031910","Census Tract 319.10","Washington County",71464,106959,160165,29590,269489,426462,4789,0.3834,475,3232,732,46566,49352,7159,8964,2263,6427,41067031910,1.05982905982906,8.44027945454905
"774","41067031911","Census Tract 319.11","Washington County",52230,77830,108982,20305,191167,281901,3059,0.3774,394,2167,505,35686,38785,4431,5597,1214,3926,41067031911,1.08684077789609,7.77282691114634
"775","41067031912","Census Tract 319.12","Washington County",57957,89217,124242,26723,206315,276481,2420,0.3574,348,1658,532,36112,37841,3820,4686,966,3288,41067031912,1.0478788214444,6.53001889466226
"776","41067032001","Census Tract 320.01","Washington County",43768,75908,122120,15221,242087,364416,2406,0.4539,715,2220,533,43532,44469,4427,5155,886,3894,41067032001,1.02152439584673,12.3553882927325
"777","41067032003","Census Tract 320.03","Washington County",27593,44352,66954,14043,125368,171427,2378,0.3988,337,1859,546,24714,26050,3570,4289,819,3024,41067032003,1.05405842842114,8.23455663368239
"778","41067032004","Census Tract 320.04","Washington County",49866,78747,108288,24050,198456,308115,1281,0.3802,121,868,187,38649,38842,1798,2097,379,1611,41067032004,1.00499366089679,8.33689593592727
"779","41067032005","Census Tract 320.05","Washington County",30028,45997,74570,13443,143107,249585,2837,0.4275,216,2035,374,26043,26519,3732,4875,1243,3358,41067032005,1.01827746419383,11.4828276322146
"780","41067032103","Census Tract 321.03","Washington County",57756,90292,134275,24868,253027,406833,5153,0.4092,644,3768,1024,40371,41209,7930,10593,3207,6906,41067032103,1.02075747442471,9.84781661502711
"781","41067032104","Census Tract 321.04","Washington County",72216,109743,143430,31237,270174,431494,2437,0.3767,249,1645,521,42325,42737,3854,4945,1356,3333,41067032104,1.0097341996456,8.34183638947155
"782","41067032107","Census Tract 321.07","Washington County",72104,103751,140915,34827,221051,296360,1163,0.3266,153,773,197,41125,40687,1797,2207,475,1600,41067032107,0.989349544072948,5.54301371912729
"783","41067032108","Census Tract 321.08","Washington County",79744,107478,137161,41189,219524,290798,2492,0.3011,201,1529,272,45428,47884,3363,4015,837,3091,41067032108,1.05406357312671,4.80924148081996
"784","41067032109","Census Tract 321.09","Washington County",115507,157445,195855,62052,338547,530604,1505,0.3148,154,1034,382,54937,56055,2488,3286,973,2106,41067032109,1.02035058339553,5.97665001492462
"785","41067032110","Census Tract 321.10","Washington County",67989,93629,125260,30020,289659,462902,1349,0.4091,157,969,1381,30566,33827,3461,3963,561,2080,41067032110,1.10668716874959,9.44611209174668
"786","41067032200","Census Tract 322","Washington County",66472,106162,142232,25684,264209,417870,3714,0.3927,573,2777,759,43096,43562,5983,7905,2185,5224,41067032200,1.01081306849824,9.06875298407049
"787","41067032300","Census Tract 323","Washington County",60523,90461,123848,30288,208126,305142,2987,0.3476,304,1965,590,34166,34929,4767,6133,1634,4177,41067032300,1.02233214306621,6.72037528493244
"788","41067032404","Census Tract 324.04","Washington County",58737,78185,107802,30790,164423,204426,3799,0.3034,459,2676,468,34555,38620,5742,6964,1460,5274,41067032404,1.11763854724352,4.56680107677014
"789","41067032406","Census Tract 324.06","Washington County",52072,83437,117480,21190,187159,254522,4736,0.3644,591,3166,933,31887,35402,7355,9387,2300,6422,41067032406,1.11023301031768,6.94826786055527
"790","41067032407","Census Tract 324.07","Washington County",65674,97855,126960,29054,269028,504627,3115,0.4018,209,1900,477,41603,41991,4314,5546,1403,3837,41067032407,1.00932625051078,10.6542310615657
"791","41067032408","Census Tract 324.08","Washington County",79172,115803,164359,32236,260268,361631,4770,0.3523,231,2930,813,44322,43328,6486,8659,2428,5673,41067032408,0.977573214205135,6.49201134568433
"792","41067032409","Census Tract 324.09","Washington County",23136,35317,53521,13622,114067,181034,2138,0.4137,243,1524,687,14261,17247,3570,5366,1974,2883,41067032409,1.20938223126008,9.85004624843572
"793","41067032410","Census Tract 324.10","Washington County",48968,69983,88201,20405,128762,171278,1798,0.3045,373,1377,625,22459,25297,3308,4525,1508,2683,41067032410,1.12636359588584,4.93788649762876
"794","41067032501","Census Tract 325.01","Washington County",26350,40800,64291,10943,128733,167377,1192,0.4255,260,949,436,18253,18290,2988,3574,674,2552,41067032501,1.00202706404427,8.97632263427453
"795","41067032502","Census Tract 325.02","Washington County",56656,84834,108392,23652,157516,207831,1771,0.314,161,1083,259,31136,32547,2538,3073,592,2279,41067032502,1.04531731757451,5.17584798525676
"796","41067032503","Census Tract 325.03","Washington County",52975,80987,121511,25408,185993,238130,2020,0.3517,234,1353,395,32703,35386,3140,3946,1011,2745,41067032503,1.08204140292939,6.07606241149229
"797","41067032603","Census Tract 326.03","Washington County",66936,100009,141287,28776,258539,443962,3309,0.388,415,2387,929,39040,40031,5472,7424,2134,4543,41067032603,1.02538422131148,9.2770394516884
"798","41067032604","Census Tract 326.04","Washington County",38289,65161,88862,14555,169681,324271,3375,0.4178,411,2295,520,28232,31449,5114,6260,1297,4594,41067032604,1.11394871068291,12.2727651199758
"799","41067032606","Census Tract 326.06","Washington County",43104,64378,97901,22065,157662,214650,2920,0.359,617,2213,533,28079,27779,5004,6261,1563,4471,41067032606,0.989315858826881,6.5874879160337
"800","41067032607","Census Tract 326.07","Washington County",68646,95585,120997,29393,181288,258687,2803,0.3068,466,2583,425,56547,53805,4243,4612,393,3818,41067032607,0.951509363891984,5.2772264098981
"801","41067032608","Census Tract 326.08","Washington County",70916,93588,122213,31378,189190,255516,1392,0.3078,197,1020,270,43690,44137,2069,2436,419,1799,41067032608,1.01023117418173,4.99571822394275
"802","41067032609","Census Tract 326.09","Washington County",69964,97890,139993,31345,275078,479575,1325,0.3928,68,955,281,47503,49743,1958,2484,664,1677,41067032609,1.04715491653159,9.46756951504802
"803","41067032610","Census Tract 326.10","Washington County",63637,85819,121439,28158,204402,299299,1441,0.3481,161,967,363,32062,33337,2268,3119,1001,1905,41067032610,1.03976670201485,6.52103055721989
"804","41067032700","Census Tract 327","Washington County",54150,87589,126995,24093,258488,450812,2647,0.4252,452,1950,498,41703,41936,4499,5302,1002,4001,41067032700,1.00558712802436,11.5233822833992
"805","41067032800","Census Tract 328","Washington County",43566,72156,113166,22445,267000,606205,535,0.4786,79,396,89,36716,36739,933,1140,254,844,41067032800,1.00062642989432,18.3667873536229
"806","41067032901","Census Tract 329.01","Washington County",46150,67999,98874,22048,169927,240748,3100,0.3658,371,1935,640,25087,25776,5111,6549,1583,4471,41067032901,1.02746442380516,7.06026569694126
"807","41067032902","Census Tract 329.02","Washington County",37378,59005,74864,20518,126656,173987,3662,0.3326,505,2276,897,20268,21158,5743,7473,1936,4846,41067032902,1.04391158476416,6.01032886555202
"808","41067033000","Census Tract 330","Washington County",51043,77655,112950,21564,336987,787587,2754,0.5146,511,2036,708,41559,41496,5178,5994,1114,4470,41067033000,0.998484082870136,21.6945198121393
"809","41067033101","Census Tract 331.01","Washington County",36086,56443,85334,17173,173581,286269,1388,0.4234,218,1168,293,30269,32440,2450,2906,582,2157,41067033101,1.07172354554164,10.7500704106348
"810","41067033102","Census Tract 331.02","Washington County",36441,52785,76605,20242,199746,472571,1627,0.4663,366,1218,485,26781,29973,3096,3638,661,2611,41067033102,1.11918897726,16.6741703861828
"811","41067033200","Census Tract 332","Washington County",19522,36758,61940,6799,114784,164818,2979,0.4563,822,2406,747,18485,21480,5648,7016,1625,4901,41067033200,1.16202326210441,12.5236883097147
"812","41067033301","Census Tract 333.01","Washington County",47189,70814,91839,22749,145938,201528,3180,0.327,363,2098,561,26408,28017,4727,6102,1692,4166,41067033301,1.06092850651318,5.76304727043953
"813","41067033302","Census Tract 333.02","Washington County",67518,102962,141687,27344,275083,446999,2622,0.398,526,1921,558,41927,42767,4580,5732,1302,4022,41067033302,1.02003482242946,9.42419514663406
"814","41067033400","Census Tract 334","Washington County",58728,91306,130277,25059,247583,430150,1038,0.4055,175,773,205,39983,40242,1854,2172,382,1649,41067033400,1.00647775304504,10.2677026268992
"815","41067033500","Census Tract 335","Washington County",66431,98344,123867,32093,196488,247127,2271,0.316,255,1390,519,33009,34010,3639,4528,1201,3120,41067033500,1.03032506286164,5.01658479152288
"816","41067033600","Census Tract 336","Washington County",56216,83077,116567,27790,196721,312144,1039,0.3551,243,844,227,35846,35726,2004,2335,391,1777,41067033600,0.996652346147408,7.4314691807728
"817","41069960100","Census Tract 9601","Wheeler County",22277,34880,55899,9281,112226,177177,473,0.4361,323,661,100,21375,21729,1235,1426,206,1135,41069960100,1.01656140350877,11.2286583433678
"818","41071030101","Census Tract 301.01","Yamhill County",55639,83311,129757,27055,269111,449612,2781,0.4265,642,2173,616,40747,41149,5136,6189,1329,4520,41071030101,1.00986575698824,10.8741142041744
"819","41071030102","Census Tract 301.02","Yamhill County",47949,73870,105571,18716,175034,249859,3916,0.3753,692,2968,597,32491,33156,6173,7767,1835,5576,41071030102,1.02046720630328,7.49595739893497
"820","41071030201","Census Tract 302.01","Yamhill County",27293,46188,76137,12348,137592,213861,3234,0.4278,631,2098,813,21405,22722,5986,6947,1133,5173,41071030201,1.06152768044849,10.7898892560733
"821","41071030202","Census Tract 302.02","Yamhill County",31230,45990,69893,15272,115317,181069,2923,0.3694,340,2208,619,21852,24357,4630,5729,1351,4011,41071030202,1.11463481603515,7.78757902885897
"822","41071030301","Census Tract 303.01","Yamhill County",49122,70550,101724,22230,185101,274911,4993,0.3777,643,3310,1254,29268,30559,8248,10110,2291,6994,41071030301,1.04410960776274,7.70576858392196
"823","41071030302","Census Tract 303.02","Yamhill County",72795,111358,165414,32026,369646,625754,1065,0.4405,181,760,159,55214,55148,1731,2100,411,1572,41071030302,0.998804650994313,11.9394777763998
"824","41071030400","Census Tract 304","Yamhill County",51800,76724,112639,21255,211159,341541,3995,0.4014,822,2882,723,34496,35600,6855,8130,1561,6132,41071030400,1.03200371057514,9.35024296762713
"825","41071030501","Census Tract 305.01","Yamhill County",35399,59616,92638,15684,153986,224266,2125,0.3968,596,1755,1314,21011,22877,5856,6695,931,4542,41071030501,1.088810623007,8.78045533739209
"826","41071030502","Census Tract 305.02","Yamhill County",25978,43267,64992,13391,138259,264841,1984,0.4418,621,1786,455,21579,22264,3919,4935,1130,3464,41071030502,1.03174382501506,13.4542914475857
"827","41071030601","Census Tract 306.01","Yamhill County",25913,42478,59589,10651,117734,173525,1162,0.4126,656,1378,299,20715,21486,2712,3547,913,2413,41071030601,1.03721940622737,9.49157641395909
"828","41071030602","Census Tract 306.02","Yamhill County",56279,79689,112276,24754,346272,769593,2610,0.5018,713,2346,652,48599,47556,5041,6118,1319,4389,41071030602,0.978538653058705,18.9945577727592
"829","41071030701","Census Tract 307.01","Yamhill County",37611,55622,90920,15713,163382,248733,3227,0.4105,1358,3376,550,29295,29732,6850,8492,1899,6300,41071030701,1.01491722136883,9.3291200960168
"830","41071030702","Census Tract 307.02","Yamhill County",35429,52584,83438,13181,231568,514377,3642,0.5171,846,2864,401,33010,33888,6050,7439,1566,5649,41071030702,1.02659800060588,21.163423163958
"831","41071030801","Census Tract 308.01","Yamhill County",23060,40475,68410,10739,122840,170342,2519,0.4313,704,2175,635,21758,22817,4334,5557,1494,3699,41071030801,1.04867175291847,10.0797065001923
"832","41071030802","Census Tract 308.02","Yamhill County",31006,48366,74359,12532,156676,330813,2397,0.4538,234,1286,431,18009,19560,3905,5031,1168,3474,41071030802,1.08612360486423,15.1965179842896
"833","41071030900","Census Tract 309","Yamhill County",41104,63448,97458,17135,171941,252995,2069,0.3987,307,1413,406,24405,24970,3682,4860,1309,3276,41071030900,1.02315099364884,8.68816428853517
"834","41071031000","Census Tract 310","Yamhill County",34450,63118,102873,10873,173326,221515,1738,0.4306,406,1419,315,26902,28369,3248,4174,1014,2933,41071031000,1.05453126161624,9.77494870154226
