school_year,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,ncessch,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered
2017-2018,41,OREGON,Culver High School,Culver SD 4,OR-00000000002050,4103840,OR-00000000002050-00000000000000000426,410384000447,Open,Regular School,No,No,No
2017-2018,41,OREGON,Lyle Elementary School,Dallas SD 2,OR-00000000002190,4103860,OR-00000000002190-00000000000000000989,410386001043,Open,Regular School,No,No,No
2017-2018,41,OREGON,Oakdale Heights Elementary School,Dallas SD 2,OR-00000000002190,4103860,OR-00000000002190-00000000000000000990,410386001044,Open,Regular School,No,No,No
2017-2018,41,OREGON,Luckiamute Valley Charter School,Dallas SD 2,OR-00000000002190,4103860,OR-00000000002190-00000000000000003461,410386001045,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Whitworth Elementary School,Dallas SD 2,OR-00000000002190,4103860,OR-00000000002190-00000000000000000993,410386001047,Open,Regular School,No,No,No
2017-2018,41,OREGON,LaCreole Middle School,Dallas SD 2,OR-00000000002190,4103860,OR-00000000002190-00000000000000000994,410386001049,Open,Regular School,No,No,No
2017-2018,41,OREGON,Dallas High School,Dallas SD 2,OR-00000000002190,4103860,OR-00000000002190-00000000000000000995,410386001050,Open,Regular School,No,No,No
2017-2018,41,OREGON,Dallas Community Charter,Dallas SD 2,OR-00000000002190,4103860,OR-00000000002190-00000000000000005298,410386001835,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Cherry Park Elementary School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000972,410394001025,Open,Regular School,No,No,Yes
2017-2018,41,OREGON,Floyd Light Middle School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000981,410394001027,Open,Regular School,No,No,No
2017-2018,41,OREGON,Alice Ott Middle School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000980,410394001028,Open,Regular School,No,No,No
2017-2018,41,OREGON,Gilbert Heights Elementary School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000973,410394001029,Open,Regular School,No,No,No
2017-2018,41,OREGON,Gilbert Park Elementary School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000974,410394001030,Open,Regular School,No,No,No
2017-2018,41,OREGON,Lincoln Park Elementary School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000975,410394001031,Open,Regular School,No,No,No
2017-2018,41,OREGON,Menlo Park Elementary School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000976,410394001032,Open,Regular School,No,No,No
2017-2018,41,OREGON,Mill Park Elementary School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000977,410394001033,Open,Regular School,No,No,Yes
2017-2018,41,OREGON,Ventura Park Elementary School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000978,410394001035,Open,Regular School,No,No,No
2017-2018,41,OREGON,West Powellhurst Elementary School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000979,410394001036,Open,Regular School,No,No,No
2017-2018,41,OREGON,David Douglas High School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000000983,410394001037,Open,Regular School,No,No,No
2017-2018,41,OREGON,Ron Russell Middle School,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000004232,410394001676,Open,Regular School,No,No,No
2017-2018,41,OREGON,Earl Boyles Elementary,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000003525,410394004180,Open,Regular School,No,No,Yes
2017-2018,41,OREGON,Arthur Academy,David Douglas SD 40,OR-00000000002187,4103940,OR-00000000002187-00000000000000003580,410394004181,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Days Creek Charter School,Douglas County SD 15,OR-00000000001993,4103960,OR-00000000001993-00000000000000003348,410396000308,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Dayton Jr High School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001291,410399000228,Open,Regular School,No,No,No
2017-2018,41,OREGON,Dayton Grade School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001211,410399001264,Open,Regular School,No,No,No
2017-2018,41,OREGON,Dayton High School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001212,410399001265,Open,Regular School,No,No,No
2017-2018,41,OREGON,Dayville School,Dayville SD 16J,OR-00000000002011,4104020,OR-00000000002011-00000000000000003353,410402000358,Open,Regular School,No,No,Yes
2017-2018,41,OREGON,Diamond Elementary School,Diamond SD 7,OR-00000000002017,4104170,OR-00000000002017-00000000000000000348,410417000367,Open,Regular School,No,No,No
2017-2018,41,OREGON,Double O Elementary School,Double O SD 28,OR-00000000002021,4104290,OR-00000000002021-00000000000000000352,410429000372,Open,Regular School,No,No,No
2017-2018,41,OREGON,North Douglas Elementary School,North Douglas SD 22,OR-00000000001996,4104350,OR-00000000001996-00000000000000000296,410435000316,Open,Regular School,No,No,No
2017-2018,41,OREGON,North Douglas High School,North Douglas SD 22,OR-00000000001996,4104350,OR-00000000001996-00000000000000000297,410435000317,Open,Regular School,No,No,No
2017-2018,41,OREGON,Drewsey Elementary School,Drewsey SD 13,OR-00000000002019,4104380,OR-00000000002019-00000000000000000350,410438000369,Open,Regular School,No,No,No
2017-2018,41,OREGON,Dufur School,Dufur SD 29,OR-00000000002229,4104410,OR-00000000002229-00000000000000003402,410441001162,Open,Regular School,No,No,No
2017-2018,41,OREGON,Hillside Elementary,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000390,410450000410,Open,Regular School,No,No,No
2017-2018,41,OREGON,Shady Cove School,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000393,410450000413,Open,Regular School,No,No,No
2017-2018,41,OREGON,Table Rock Elementary,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000394,410450000414,Open,Regular School,No,No,No
2017-2018,41,OREGON,Eagle Point Middle School,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000396,410450000416,Open,Regular School,No,No,No
2017-2018,41,OREGON,Eagle Point High School,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000397,410450000417,Open,Regular School,No,No,No
2017-2018,41,OREGON,Lake Creek Learning Center,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000003147,410450001416,Open,Regular School,No,No,No
2017-2018,41,OREGON,Eagle Rock Elementary School,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000004020,410450001586,Open,Regular School,No,No,No
2017-2018,41,OREGON,White Mountain Middle School,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000004021,410450001587,Open,Regular School,No,No,No
2017-2018,41,OREGON,URCEO-Upper Rogue Center for Educational Opportunities,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000004378,410450001681,Open,Alternative School,No,No,No
2017-2018,41,OREGON,Crater Lake Charter Academy,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000005251,410450001831,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Echo School,Echo SD 5,OR-00000000002203,4104530,OR-00000000002203-00000000000000003433,410453001089,Open,Regular School,No,No,Yes
2017-2018,41,OREGON,Stella Mayfield Elementary School,Elgin SD 23,OR-00000000002217,4104590,OR-00000000002217-00000000000000001082,410459001140,Open,Regular School,No,No,Yes
2017-2018,41,OREGON,Elgin High School,Elgin SD 23,OR-00000000002217,4104590,OR-00000000002217-00000000000000001083,410459001141,Open,Regular School,No,No,No
2017-2018,41,OREGON,Elkton Charter School,Elkton SD 34,OR-00000000001998,4104620,OR-00000000001998-00000000000000000302,410462000322,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Clackamas River Elementary School,Estacada SD 108,OR-00000000001930,4104700,OR-00000000001930-00000000000000000131,410470000139,Open,Regular School,No,No,No
2017-2018,41,OREGON,River Mill Elementary School,Estacada SD 108,OR-00000000001930,4104700,OR-00000000001930-00000000000000000132,410470000140,Open,Regular School,No,No,No
2017-2018,41,OREGON,Estacada Middle School,Estacada SD 108,OR-00000000001930,4104700,OR-00000000001930-00000000000000000134,410470000142,Open,Regular School,No,No,No
2017-2018,41,OREGON,Estacada High School,Estacada SD 108,OR-00000000001930,4104700,OR-00000000001930-00000000000000000135,410470000143,Open,Regular School,No,No,No
2017-2018,41,OREGON,Summit Learning Charter,Estacada SD 108,OR-00000000001930,4104700,OR-00000000001930-00000000000000004670,410470001766,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Summit Community College High School,Estacada SD 108,OR-00000000001930,4104700,OR-00000000001930-00000000000000004760,410470001778,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Adams Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000503,410474000530,Open,Regular School,No,No,No
2017-2018,41,OREGON,Awbrey Park Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000504,410474000531,Open,Regular School,No,No,No
2017-2018,41,OREGON,Coburg Community Charter School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000507,410474000533,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Edgewood Community Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000001774,410474000537,Open,Regular School,No,No,No
2017-2018,41,OREGON,Edison Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000510,410474000538,Open,Regular School,No,No,No
2017-2018,41,OREGON,Gilham Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000513,410474000542,Open,Regular School,No,No,No
2017-2018,41,OREGON,Howard Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000515,410474000544,Open,Regular School,No,No,No
2017-2018,41,OREGON,McCornack Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000522,410474000548,Open,Regular School,No,No,No
2017-2018,41,OREGON,River Road/El Camino del Rio Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000525,410474000550,Open,Regular School,No,No,No
2017-2018,41,OREGON,Spring Creek Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000529,410474000553,Open,Regular School,No,No,No
2017-2018,41,OREGON,Twin Oaks Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000530,410474000555,Open,Regular School,No,No,No
2017-2018,41,OREGON,Willagillespie Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000534,410474000559,Open,Regular School,No,No,No
2017-2018,41,OREGON,Cal Young Middle School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000506,410474000561,Open,Regular School,No,No,No
2017-2018,41,OREGON,Kelly Middle School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000518,410474000562,Open,Regular School,No,No,No
2017-2018,41,OREGON,Kennedy Middle School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000519,410474000564,Open,Regular School,No,No,No
2017-2018,41,OREGON,Madison Middle School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000520,410474000565,Open,Regular School,No,No,No
2017-2018,41,OREGON,Monroe Middle School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000524,410474000566,Open,Regular School,No,No,No
2017-2018,41,OREGON,Eugene Education Options,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000537,410474000567,Open,Alternative School,No,No,No
2017-2018,41,OREGON,Roosevelt Middle School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000526,410474000568,Open,Regular School,No,No,No
2017-2018,41,OREGON,Spencer Butte Middle School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000528,410474000569,Open,Regular School,No,No,No
2017-2018,41,OREGON,North Eugene High School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000536,410474000571,Open,Regular School,No,No,No
2017-2018,41,OREGON,Sheldon High School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000538,410474000572,Open,Regular School,No,No,No
2017-2018,41,OREGON,South Eugene High School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000539,410474000573,Open,Regular School,No,No,No
2017-2018,41,OREGON,Churchill High School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000000540,410474000575,Open,Regular School,No,No,No
2017-2018,41,OREGON,Family School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000001339,410474000690,Open,Alternative School,No,No,No
2017-2018,41,OREGON,Charlemagne French Immersion Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000001240,410474001344,Open,Regular School,No,No,No
2017-2018,41,OREGON,Buena Vista Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000001241,410474001345,Open,Regular School,No,No,No
2017-2018,41,OREGON,Yujin Gakuen Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000001259,410474001348,Open,Regular School,No,No,No
2017-2018,41,OREGON,Corridor Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000001242,410474001359,Open,Alternative School,No,No,No
2017-2018,41,OREGON,Ridgeline Montessori,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000003233,410474001491,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Village School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000003229,410474001492,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Network Charter School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000004041,410474001593,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Cesar Chavez Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000004146,410474001604,Open,Regular School,No,No,No
2017-2018,41,OREGON,Holt Elementary School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000004157,410474001609,Open,Regular School,No,No,No
2017-2018,41,OREGON,Arts and Technology Academy at Jefferson,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000004554,410474001737,Open,Regular School,No,No,No
2017-2018,41,OREGON,Camas Ridge Community Elementary,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000004739,410474001781,Open,Regular School,No,No,No
2017-2018,41,OREGON,Twin Rivers Charter School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000001861,410474001848,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Chinese Language Immersion School,Eugene SD 4J,OR-00000000002082,4104740,OR-00000000002082-00000000000000005408,410474001858,New,Regular School,No,No,No
2017-2018,41,OREGON,Elmira Elementary School,Fern Ridge SD 28J,OR-00000000002084,4104950,OR-00000000002084-00000000000000000563,410495000597,Open,Regular School,No,No,No
2017-2018,41,OREGON,Veneta Elementary School,Fern Ridge SD 28J,OR-00000000002084,4104950,OR-00000000002084-00000000000000000566,410495000599,Open,Regular School,No,No,No
2017-2018,41,OREGON,Fern Ridge Middle School,Fern Ridge SD 28J,OR-00000000002084,4104950,OR-00000000002084-00000000000000000564,410495000600,Open,Regular School,No,No,No
2017-2018,41,OREGON,Elmira High School,Fern Ridge SD 28J,OR-00000000002084,4104950,OR-00000000002084-00000000000000000567,410495000601,Open,Regular School,No,No,No
2017-2018,41,OREGON,West Lane Technology Learning Center,Fern Ridge SD 28J,OR-00000000002084,4104950,OR-00000000002084-00000000000000004045,410495001595,Open,Regular School,No,Yes,No
2017-2018,41,OREGON,Fields Elementary School,South Harney SD 33,OR-00000000002022,4105020,OR-00000000002022-00000000000000000357,410502001383,Open,Regular School,No,No,No
